Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
[159]    0.0    0.00    0.00       2         std::_Rb_tree_const_iterator<std::pair<int, int> >::operator*() const [159]
                0.00    0.00       2/9           std::_Rb_tree_node<std::pair<int, int> >::_M_valptr() const [28]
-----------------------------------------------
                0.00    0.00       2/2           std::_Rb_tree_iterator<std::pair<int, int> > std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_insert_<std::pair<int, int> const&, std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Alloc_node>(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::pair<int, int> const&, std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Alloc_node&) [186]
[160]    0.0    0.00    0.00       2         std::_Rb_tree_node<std::pair<int, int> >* std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Alloc_node::operator()<std::pair<int, int> const&>(std::pair<int, int> const&) const [160]
                0.00    0.00       2/14          std::pair<int, int> const& std::forward<std::pair<int, int> const&>(std::remove_reference<std::pair<int, int> const&>::type&) [14]
                0.00    0.00       2/2           std::_Rb_tree_node<std::pair<int, int> >* std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_create_node<std::pair<int, int> const&>(std::pair<int, int> const&) [190]
-----------------------------------------------
                0.00    0.00       2/2           std::_Rb_tree_iterator<std::pair<int, int> > std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_insert_<std::pair<int, int>, std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Alloc_node>(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::pair<int, int>&&, std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Alloc_node&) [187]
[161]    0.0    0.00    0.00       2         std::_Rb_tree_node<std::pair<int, int> >* std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Alloc_node::operator()<std::pair<int, int> >(std::pair<int, int>&&) const [161]
                0.00    0.00       2/2           std::_Rb_tree_node<std::pair<int, int> >* std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_create_node<std::pair<int, int> >(std::pair<int, int>&&) [191]
                0.00    0.00       2/14          std::pair<int, int>&& std::forward<std::pair<int, int> >(std::remove_reference<std::pair<int, int> >::type&) [15]
-----------------------------------------------
                0.00    0.00       1/2           std::_Vector_base<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_Vector_impl::_Vector_impl(std::allocator<std::__cxx11::list<int, std::allocator<int> > > const&) [265]
                0.00    0.00       1/2           std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_S_check_init_len(unsigned long, std::allocator<std::__cxx11::list<int, std::allocator<int> > > const&) [299]
[162]    0.0    0.00    0.00       2         std::allocator<std::__cxx11::list<int, std::allocator<int> > >::allocator(std::allocator<std::__cxx11::list<int, std::allocator<int> > > const&) [162]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<std::__cxx11::list<int, std::allocator<int> > >::new_allocator(__gnu_cxx::new_allocator<std::__cxx11::list<int, std::allocator<int> > > const&) [147]
-----------------------------------------------
                0.00    0.00       2/2           std::_Deque_base<int, std::allocator<int> >::_M_get_map_allocator() const [157]
[163]    0.0    0.00    0.00       2         std::allocator<int*>::allocator<int>(std::allocator<int> const&) [163]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<int*>::new_allocator() [148]
-----------------------------------------------
                0.00    0.00       1/2           std::_Deque_base<int, std::allocator<int> >::_M_deallocate_map(int**, unsigned long) [257]
                0.00    0.00       1/2           std::_Deque_base<int, std::allocator<int> >::_M_allocate_map(unsigned long) [253]
[164]    0.0    0.00    0.00       2         std::allocator<int*>::~allocator() [164]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<int*>::~new_allocator() [149]
-----------------------------------------------
                0.00    0.00       2/2           std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Rb_tree_impl<std::less<std::pair<int, int> >, true>::_Rb_tree_impl() [188]
[165]    0.0    0.00    0.00       2         std::allocator<std::_Rb_tree_node<std::pair<int, int> > >::allocator() [165]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int, int> > >::new_allocator() [152]
-----------------------------------------------
                0.00    0.00       2/2           std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Rb_tree_impl<std::less<std::pair<int, int> >, true>::~_Rb_tree_impl() [189]
[166]    0.0    0.00    0.00       2         std::allocator<std::_Rb_tree_node<std::pair<int, int> > >::~allocator() [166]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int, int> > >::~new_allocator() [153]
-----------------------------------------------
                0.00    0.00       1/2           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::~_Bvector_impl() [275]
                0.00    0.00       1/2           std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) [279]
[167]    0.0    0.00    0.00       2         std::allocator<unsigned long>::~allocator() [167]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<unsigned long>::~new_allocator() [154]
-----------------------------------------------
                0.00    0.00       1/2           std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::~vector() [302]
                0.00    0.00       1/2           std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_M_default_initialize(unsigned long) [300]
[168]    0.0    0.00    0.00       2         std::_Vector_base<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::_M_get_Tp_allocator() [168]
-----------------------------------------------
                0.00    0.00       1/2           std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [303]
                0.00    0.00       1/2           std::_Bvector_base<std::allocator<bool> >::_M_allocate(unsigned long) [273]
[169]    0.0    0.00    0.00       2         std::_Bvector_base<std::allocator<bool> >::_S_nword(unsigned long) [169]
-----------------------------------------------
                0.00    0.00       2/2           std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [258]
[170]    0.0    0.00    0.00       2         std::_Deque_iterator<int, int&, int*>::_M_set_node(int**) [170]
                0.00    0.00       2/2           std::_Deque_iterator<int, int&, int*>::_S_buffer_size() [171]
-----------------------------------------------
                0.00    0.00       2/2           std::_Deque_iterator<int, int&, int*>::_M_set_node(int**) [170]
[171]    0.0    0.00    0.00       2         std::_Deque_iterator<int, int&, int*>::_S_buffer_size() [171]
                0.00    0.00       2/6           std::__deque_buf_size(unsigned long) [52]
-----------------------------------------------
                0.00    0.00       2/2           std::_Deque_base<int, std::allocator<int> >::_Deque_impl::_Deque_impl() [251]
[172]    0.0    0.00    0.00       2         std::_Deque_iterator<int, int&, int*>::_Deque_iterator() [172]
-----------------------------------------------
                0.00    0.00       2/2           std::_Rb_tree_header::_Rb_tree_header() [174]
[173]    0.0    0.00    0.00       2         std::_Rb_tree_header::_M_reset() [173]
-----------------------------------------------
                0.00    0.00       2/2           std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Rb_tree_impl<std::less<std::pair<int, int> >, true>::_Rb_tree_impl() [188]
[174]    0.0    0.00    0.00       2         std::_Rb_tree_header::_Rb_tree_header() [174]
                0.00    0.00       2/2           std::_Rb_tree_header::_M_reset() [173]
-----------------------------------------------
                0.00    0.00       2/2           void std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_construct_node<std::pair<int, int> const&>(std::_Rb_tree_node<std::pair<int, int> >*, std::pair<int, int> const&) [195]
[175]    0.0    0.00    0.00       2         void std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<int, int> > > >::construct<std::pair<int, int>, std::pair<int, int> const&>(std::allocator<std::_Rb_tree_node<std::pair<int, int> > >&, std::pair<int, int>*, std::pair<int, int> const&) [175]
                0.00    0.00       2/14          std::pair<int, int> const& std::forward<std::pair<int, int> const&>(std::remove_reference<std::pair<int, int> const&>::type&) [14]
                0.00    0.00       2/2           void __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int, int> > >::construct<std::pair<int, int>, std::pair<int, int> const&>(std::pair<int, int>*, std::pair<int, int> const&) [150]
-----------------------------------------------
                0.00    0.00       2/2           void std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_construct_node<std::pair<int, int> >(std::_Rb_tree_node<std::pair<int, int> >*, std::pair<int, int>&&) [196]
[176]    0.0    0.00    0.00       2         void std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<int, int> > > >::construct<std::pair<int, int>, std::pair<int, int> >(std::allocator<std::_Rb_tree_node<std::pair<int, int> > >&, std::pair<int, int>*, std::pair<int, int>&&) [176]
                0.00    0.00       2/14          std::pair<int, int>&& std::forward<std::pair<int, int> >(std::remove_reference<std::pair<int, int> >::type&) [15]
                0.00    0.00       2/2           void __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int, int> > >::construct<std::pair<int, int>, std::pair<int, int> >(std::pair<int, int>*, std::pair<int, int>&&) [151]
-----------------------------------------------
                0.00    0.00       2/2           std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Rb_tree_impl<std::less<std::pair<int, int> >, true>::_Rb_tree_impl() [188]
[177]    0.0    0.00    0.00       2         std::_Rb_tree_key_compare<std::less<std::pair<int, int> > >::_Rb_tree_key_compare() [177]
-----------------------------------------------
                0.00    0.00       2/2           printEdges(Graph const&) [211]
[178]    0.0    0.00    0.00       2         std::_Rb_tree_const_iterator<std::pair<int, int> >::operator++() [178]
-----------------------------------------------
                0.00    0.00       2/2           generateRandomGraph(Graph&, int, int) [214]
[179]    0.0    0.00    0.00       2         std::set<std::pair<int, int>, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::find(std::pair<int, int> const&) [179]
                0.00    0.00       2/2           std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::find(std::pair<int, int> const&) [197]
                0.00    0.00       2/6           std::_Rb_tree_const_iterator<std::pair<int, int> >::_Rb_tree_const_iterator(std::_Rb_tree_iterator<std::pair<int, int> > const&) [50]
-----------------------------------------------
                0.00    0.00       2/2           printEdges(Graph const&) [211]
[180]    0.0    0.00    0.00       2         std::set<std::pair<int, int>, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::insert(std::pair<int, int>&&) [180]
                0.00    0.00       2/2           std::remove_reference<std::pair<int, int>&>::type&& std::move<std::pair<int, int>&>(std::pair<int, int>&) [204]
                0.00    0.00       2/2           std::pair<std::_Rb_tree_iterator<std::pair<int, int> >, bool> std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_insert_unique<std::pair<int, int> >(std::pair<int, int>&&) [194]
                0.00    0.00       2/4           std::pair<std::_Rb_tree_const_iterator<std::pair<int, int> >, bool>::pair<std::_Rb_tree_iterator<std::pair<int, int> >&, bool&, true>(std::_Rb_tree_iterator<std::pair<int, int> >&, bool&) [82]
-----------------------------------------------
                0.00    0.00       2/2           generateRandomGraph(Graph&, int, int) [214]
[181]    0.0    0.00    0.00       2         std::set<std::pair<int, int>, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::insert(std::pair<int, int> const&) [181]
                0.00    0.00       2/2           std::pair<std::_Rb_tree_iterator<std::pair<int, int> >, bool> std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_insert_unique<std::pair<int, int> const&>(std::pair<int, int> const&) [193]
                0.00    0.00       2/4           std::pair<std::_Rb_tree_const_iterator<std::pair<int, int> >, bool>::pair<std::_Rb_tree_iterator<std::pair<int, int> >&, bool&, true>(std::_Rb_tree_iterator<std::pair<int, int> >&, bool&) [82]
-----------------------------------------------
                0.00    0.00       1/2           generateRandomGraph(Graph&, int, int) [214]
                0.00    0.00       1/2           printEdges(Graph const&) [211]
[182]    0.0    0.00    0.00       2         std::set<std::pair<int, int>, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::set() [182]
                0.00    0.00       2/2           std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Rb_tree() [200]
-----------------------------------------------
                0.00    0.00       1/2           generateRandomGraph(Graph&, int, int) [214]
                0.00    0.00       1/2           printEdges(Graph const&) [211]
[183]    0.0    0.00    0.00       2         std::set<std::pair<int, int>, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::~set() [183]
                0.00    0.00       2/2           std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::~_Rb_tree() [201]
-----------------------------------------------
                0.00    0.00       2/2           std::pair<std::__decay_and_strip<int&>::__type, std::__decay_and_strip<int&>::__type> std::make_pair<int&, int&>(int&, int&) [206]
[184]    0.0    0.00    0.00       2         std::pair<int, int>::pair<int&, int&, true>(int&, int&) [184]
                0.00    0.00       4/8           int& std::forward<int&>(std::remove_reference<int&>::type&) [42]
-----------------------------------------------
                0.00    0.00       2/2           std::pair<std::__decay_and_strip<int const&>::__type, std::__decay_and_strip<int const&>::__type> std::make_pair<int const&, int const&>(int const&, int const&) [205]
[185]    0.0    0.00    0.00       2         std::pair<int, int>::pair<int, int, true>(int const&, int const&) [185]
-----------------------------------------------
                0.00    0.00       2/2           std::pair<std::_Rb_tree_iterator<std::pair<int, int> >, bool> std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_insert_unique<std::pair<int, int> const&>(std::pair<int, int> const&) [193]
[186]    0.0    0.00    0.00       2         std::_Rb_tree_iterator<std::pair<int, int> > std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_insert_<std::pair<int, int> const&, std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Alloc_node>(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::pair<int, int> const&, std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Alloc_node&) [186]
                0.00    0.00       2/10          std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_end() [25]
                0.00    0.00       2/14          std::pair<int, int> const& std::forward<std::pair<int, int> const&>(std::remove_reference<std::pair<int, int> const&>::type&) [14]
                0.00    0.00       2/2           std::_Rb_tree_node<std::pair<int, int> >* std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Alloc_node::operator()<std::pair<int, int> const&>(std::pair<int, int> const&) const [160]
                0.00    0.00       2/16          std::_Rb_tree_iterator<std::pair<int, int> >::_Rb_tree_iterator(std::_Rb_tree_node_base*) [11]
                0.00    0.00       1/4           std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_S_key(std::_Rb_tree_node_base const*) [99]
                0.00    0.00       1/10          std::_Identity<std::pair<int, int> >::operator()(std::pair<int, int> const&) const [24]
                0.00    0.00       1/7           std::less<std::pair<int, int> >::operator()(std::pair<int, int> const&, std::pair<int, int> const&) const [43]
-----------------------------------------------
                0.00    0.00       2/2           std::pair<std::_Rb_tree_iterator<std::pair<int, int> >, bool> std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_insert_unique<std::pair<int, int> >(std::pair<int, int>&&) [194]
[187]    0.0    0.00    0.00       2         std::_Rb_tree_iterator<std::pair<int, int> > std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_insert_<std::pair<int, int>, std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Alloc_node>(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::pair<int, int>&&, std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Alloc_node&) [187]
                0.00    0.00       2/10          std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_end() [25]
                0.00    0.00       2/14          std::pair<int, int>&& std::forward<std::pair<int, int> >(std::remove_reference<std::pair<int, int> >::type&) [15]
                0.00    0.00       2/2           std::_Rb_tree_node<std::pair<int, int> >* std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Alloc_node::operator()<std::pair<int, int> >(std::pair<int, int>&&) const [161]
                0.00    0.00       2/16          std::_Rb_tree_iterator<std::pair<int, int> >::_Rb_tree_iterator(std::_Rb_tree_node_base*) [11]
                0.00    0.00       1/4           std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_S_key(std::_Rb_tree_node_base const*) [99]
                0.00    0.00       1/7           std::less<std::pair<int, int> >::operator()(std::pair<int, int> const&, std::pair<int, int> const&) const [43]
                0.00    0.00       1/3           std::_Identity<std::pair<int, int> >::operator()(std::pair<int, int>&) const [118]
-----------------------------------------------
                0.00    0.00       2/2           std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Rb_tree() [200]
[188]    0.0    0.00    0.00       2         std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Rb_tree_impl<std::less<std::pair<int, int> >, true>::_Rb_tree_impl() [188]
                0.00    0.00       2/2           std::allocator<std::_Rb_tree_node<std::pair<int, int> > >::allocator() [165]
                0.00    0.00       2/2           std::_Rb_tree_key_compare<std::less<std::pair<int, int> > >::_Rb_tree_key_compare() [177]
                0.00    0.00       2/2           std::_Rb_tree_header::_Rb_tree_header() [174]
-----------------------------------------------
                0.00    0.00       2/2           std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::~_Rb_tree() [201]
[189]    0.0    0.00    0.00       2         std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Rb_tree_impl<std::less<std::pair<int, int> >, true>::~_Rb_tree_impl() [189]
                0.00    0.00       2/2           std::allocator<std::_Rb_tree_node<std::pair<int, int> > >::~allocator() [166]
-----------------------------------------------
                0.00    0.00       2/2           std::_Rb_tree_node<std::pair<int, int> >* std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Alloc_node::operator()<std::pair<int, int> const&>(std::pair<int, int> const&) const [160]
[190]    0.0    0.00    0.00       2         std::_Rb_tree_node<std::pair<int, int> >* std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_create_node<std::pair<int, int> const&>(std::pair<int, int> const&) [190]
                0.00    0.00       2/4           std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_get_node() [93]
                0.00    0.00       2/14          std::pair<int, int> const& std::forward<std::pair<int, int> const&>(std::remove_reference<std::pair<int, int> const&>::type&) [14]
                0.00    0.00       2/2           void std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_construct_node<std::pair<int, int> const&>(std::_Rb_tree_node<std::pair<int, int> >*, std::pair<int, int> const&) [195]
-----------------------------------------------
                0.00    0.00       2/2           std::_Rb_tree_node<std::pair<int, int> >* std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Alloc_node::operator()<std::pair<int, int> >(std::pair<int, int>&&) const [161]
[191]    0.0    0.00    0.00       2         std::_Rb_tree_node<std::pair<int, int> >* std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_create_node<std::pair<int, int> >(std::pair<int, int>&&) [191]
                0.00    0.00       2/4           std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_get_node() [93]
                0.00    0.00       2/14          std::pair<int, int>&& std::forward<std::pair<int, int> >(std::remove_reference<std::pair<int, int> >::type&) [15]
                0.00    0.00       2/2           void std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_construct_node<std::pair<int, int> >(std::_Rb_tree_node<std::pair<int, int> >*, std::pair<int, int>&&) [196]
-----------------------------------------------
                0.00    0.00       2/2           std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::find(std::pair<int, int> const&) [197]
[192]    0.0    0.00    0.00       2         std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_lower_bound(std::_Rb_tree_node<std::pair<int, int> >*, std::_Rb_tree_node_base*, std::pair<int, int> const&) [192]
                0.00    0.00       2/16          std::_Rb_tree_iterator<std::pair<int, int> >::_Rb_tree_iterator(std::_Rb_tree_node_base*) [11]
                0.00    0.00       1/7           std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_S_key(std::_Rb_tree_node<std::pair<int, int> > const*) [44]
                0.00    0.00       1/7           std::less<std::pair<int, int> >::operator()(std::pair<int, int> const&, std::pair<int, int> const&) const [43]
                0.00    0.00       1/7           std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_S_right(std::_Rb_tree_node_base*) [45]
-----------------------------------------------
                0.00    0.00       2/2           std::set<std::pair<int, int>, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::insert(std::pair<int, int> const&) [181]
[193]    0.0    0.00    0.00       2         std::pair<std::_Rb_tree_iterator<std::pair<int, int> >, bool> std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_insert_unique<std::pair<int, int> const&>(std::pair<int, int> const&) [193]
                0.00    0.00       2/10          std::_Identity<std::pair<int, int> >::operator()(std::pair<int, int> const&) const [24]
                0.00    0.00       2/4           std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_get_insert_unique_pos(std::pair<int, int> const&) [97]
                0.00    0.00       2/4           std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Alloc_node::_Alloc_node(std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >&) [92]
                0.00    0.00       2/14          std::pair<int, int> const& std::forward<std::pair<int, int> const&>(std::remove_reference<std::pair<int, int> const&>::type&) [14]
                0.00    0.00       2/2           std::_Rb_tree_iterator<std::pair<int, int> > std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_insert_<std::pair<int, int> const&, std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Alloc_node>(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::pair<int, int> const&, std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Alloc_node&) [186]
                0.00    0.00       2/4           std::pair<std::_Rb_tree_iterator<std::pair<int, int> >, bool>::pair<std::_Rb_tree_iterator<std::pair<int, int> >, bool, true>(std::_Rb_tree_iterator<std::pair<int, int> >&&, bool&&) [81]
-----------------------------------------------
