Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00      10/58          std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_get_insert_unique_pos(std::pair<int, int> const&) [176]
                0.00    0.00      18/58          std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::find(std::pair<int, int> const&) [59]
                0.00    0.00      26/58          std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_lower_bound(std::_Rb_tree_node<std::pair<int, int> >*, std::_Rb_tree_node_base*, std::pair<int, int> const&) [58]
[13]     0.0    0.00    0.00      58         std::less<std::pair<int, int> >::operator()(std::pair<int, int> const&, std::pair<int, int> const&) const [13]
                0.00    0.00      58/58          bool std::operator< <int, int>(std::pair<int, int> const&, std::pair<int, int> const&) [16]
-----------------------------------------------
                0.00    0.00       3/58          std::_Rb_tree_iterator<std::pair<int, int> > std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_insert_<std::pair<int, int> const&, std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Alloc_node>(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::pair<int, int> const&, std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Alloc_node&) [273]
                0.00    0.00       3/58          std::_Rb_tree_iterator<std::pair<int, int> > std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_insert_<std::pair<int, int>, std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Alloc_node>(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::pair<int, int>&&, std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Alloc_node&) [274]
                0.00    0.00       3/58          std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::begin() [281]
                0.00    0.00       6/58          std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_get_insert_unique_pos(std::pair<int, int> const&) [176]
                0.00    0.00      20/58          std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_lower_bound(std::_Rb_tree_node<std::pair<int, int> >*, std::_Rb_tree_node_base*, std::pair<int, int> const&) [58]
                0.00    0.00      23/58          std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::end() [46]
[14]     0.0    0.00    0.00      58         std::_Rb_tree_iterator<std::pair<int, int> >::_Rb_tree_iterator(std::_Rb_tree_node_base*) [14]
-----------------------------------------------
                0.00    0.00       6/58          std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_get_insert_unique_pos(std::pair<int, int> const&) [176]
                0.00    0.00      26/58          std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_lower_bound(std::_Rb_tree_node<std::pair<int, int> >*, std::_Rb_tree_node_base*, std::pair<int, int> const&) [58]
                0.00    0.00      26/58          std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_S_key(std::_Rb_tree_node_base const*) [40]
[15]     0.0    0.00    0.00      58         std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_S_key(std::_Rb_tree_node<std::pair<int, int> > const*) [15]
                0.00    0.00      58/61          std::_Rb_tree_node<std::pair<int, int> >::_M_valptr() const [12]
                0.00    0.00      58/63          std::_Identity<std::pair<int, int> >::operator()(std::pair<int, int> const&) const [9]
-----------------------------------------------
                0.00    0.00      58/58          std::less<std::pair<int, int> >::operator()(std::pair<int, int> const&, std::pair<int, int> const&) const [13]
[16]     0.0    0.00    0.00      58         bool std::operator< <int, int>(std::pair<int, int> const&, std::pair<int, int> const&) [16]
-----------------------------------------------
                0.00    0.00       1/46          void __gnu_cxx::new_allocator<int>::construct<int, int>(int*, int&&) [365]
                0.00    0.00       3/46          void std::_Construct<std::__cxx11::list<int, std::allocator<int> >, std::__cxx11::list<int, std::allocator<int> > const&>(std::__cxx11::list<int, std::allocator<int> >*, std::__cxx11::list<int, std::allocator<int> > const&) [283]
                0.00    0.00       3/46          void std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_construct_node<std::pair<int, int> const&>(std::_Rb_tree_node<std::pair<int, int> >*, std::pair<int, int> const&) [279]
                0.00    0.00       3/46          void std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_construct_node<std::pair<int, int> >(std::_Rb_tree_node<std::pair<int, int> >*, std::pair<int, int>&&) [280]
                0.00    0.00       3/46          void __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int, int> > >::construct<std::pair<int, int>, std::pair<int, int> const&>(std::pair<int, int>*, std::pair<int, int> const&) [220]
                0.00    0.00       3/46          void __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int, int> > >::construct<std::pair<int, int>, std::pair<int, int> >(std::pair<int, int>*, std::pair<int, int>&&) [221]
                0.00    0.00       3/46          void std::_Construct<std::__cxx11::list<int, std::allocator<int> >>(std::__cxx11::list<int, std::allocator<int> >*) [282]
                0.00    0.00      12/46          void __gnu_cxx::new_allocator<std::_List_node<int> >::construct<int, int const&>(int*, int const&) [82]
                0.00    0.00      15/46          void __gnu_cxx::new_allocator<int>::construct<int, int const&>(int*, int const&) [72]
[17]     0.0    0.00    0.00      46         operator new(unsigned long, void*) [17]
-----------------------------------------------
                0.00    0.00       6/40          std::_Bit_iterator::_Bit_iterator() [142]
                0.00    0.00      34/40          std::_Bit_iterator::_Bit_iterator(unsigned long*, unsigned int) [23]
[18]     0.0    0.00    0.00      40         std::_Bit_iterator_base::_Bit_iterator_base(unsigned long*, unsigned int) [18]
-----------------------------------------------
                0.00    0.00      39/39          std::_List_node<int>::_M_valptr() [21]
[19]     0.0    0.00    0.00      39         __gnu_cxx::__aligned_membuf<int>::_M_ptr() [19]
                0.00    0.00      39/39          __gnu_cxx::__aligned_membuf<int>::_M_addr() [20]
-----------------------------------------------
                0.00    0.00      39/39          __gnu_cxx::__aligned_membuf<int>::_M_ptr() [19]
[20]     0.0    0.00    0.00      39         __gnu_cxx::__aligned_membuf<int>::_M_addr() [20]
-----------------------------------------------
                0.00    0.00       6/39          std::__cxx11::_List_base<int, std::allocator<int> >::_M_clear() [163]
                0.00    0.00       6/39          std::__cxx11::list<int, std::allocator<int> >::_M_erase(std::_List_iterator<int>) [168]
                0.00    0.00      12/39          std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&) [108]
                0.00    0.00      15/39          std::_List_iterator<int>::operator*() const [73]
[21]     0.0    0.00    0.00      39         std::_List_node<int>::_M_valptr() [21]
                0.00    0.00      39/39          __gnu_cxx::__aligned_membuf<int>::_M_ptr() [19]
-----------------------------------------------
                0.00    0.00       9/36          printEdges(Graph const&) [356]
                0.00    0.00       9/36          void std::__cxx11::list<int, std::allocator<int> >::_M_initialize_dispatch<std::_List_const_iterator<int> >(std::_List_const_iterator<int>, std::_List_const_iterator<int>, std::__false_type) [270]
                0.00    0.00      18/36          isConnected(Graph const&) [288]
[22]     0.0    0.00    0.00      36         std::operator!=(std::_List_const_iterator<int> const&, std::_List_const_iterator<int> const&) [22]
-----------------------------------------------
                0.00    0.00       2/34          std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [340]
                0.00    0.00      32/34          std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [28]
[23]     0.0    0.00    0.00      34         std::_Bit_iterator::_Bit_iterator(unsigned long*, unsigned int) [23]
                0.00    0.00      34/40          std::_Bit_iterator_base::_Bit_iterator_base(unsigned long*, unsigned int) [18]
-----------------------------------------------
                0.00    0.00       3/33          printEdges(Graph const&) [356]
                0.00    0.00       6/33          hasEulerCircuit(Graph const&) [289]
                0.00    0.00      10/33          findEulerCircuit(Graph) [357]
                0.00    0.00      14/33          isConnected(Graph const&) [288]
[24]     0.0    0.00    0.00      33         Graph::getAdjList[abi:cxx11](int) const [24]
                0.00    0.00      33/33          std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::operator[](unsigned long) const [25]
-----------------------------------------------
                0.00    0.00      33/33          Graph::getAdjList[abi:cxx11](int) const [24]
[25]     0.0    0.00    0.00      33         std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >::operator[](unsigned long) const [25]
-----------------------------------------------
                0.00    0.00      32/32          std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [28]
[26]     0.0    0.00    0.00      32         std::_Bit_iterator::operator*() const [26]
                0.00    0.00      32/32          std::_Bit_reference::_Bit_reference(unsigned long*, unsigned long) [27]
-----------------------------------------------
                0.00    0.00      32/32          std::_Bit_iterator::operator*() const [26]
[27]     0.0    0.00    0.00      32         std::_Bit_reference::_Bit_reference(unsigned long*, unsigned long) [27]
-----------------------------------------------
                0.00    0.00      32/32          isConnected(Graph const&) [288]
[28]     0.0    0.00    0.00      32         std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [28]
                0.00    0.00      32/34          std::_Bit_iterator::_Bit_iterator(unsigned long*, unsigned int) [23]
                0.00    0.00      32/32          std::_Bit_iterator::operator*() const [26]
-----------------------------------------------
                0.00    0.00       3/32          std::_Rb_tree_iterator<std::pair<int, int> > std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_insert_<std::pair<int, int> const&, std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Alloc_node>(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::pair<int, int> const&, std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Alloc_node&) [273]
                0.00    0.00       3/32          std::_Rb_tree_iterator<std::pair<int, int> > std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_insert_<std::pair<int, int>, std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Alloc_node>(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::pair<int, int>&&, std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Alloc_node&) [274]
                0.00    0.00       6/32          std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_get_insert_unique_pos(std::pair<int, int> const&) [176]
                0.00    0.00      20/32          std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::find(std::pair<int, int> const&) [59]
[29]     0.0    0.00    0.00      32         std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_end() [29]
-----------------------------------------------
                0.00    0.00      30/30          generateRandomGraph(Graph&, int, int) [358]
[30]     0.0    0.00    0.00      30         std::set<std::pair<int, int>, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::size() const [30]
                0.00    0.00      30/30          std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::size() const [31]
-----------------------------------------------
                0.00    0.00      30/30          std::set<std::pair<int, int>, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::size() const [30]
[31]     0.0    0.00    0.00      30         std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::size() const [31]
-----------------------------------------------
                0.00    0.00       2/28          std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::~_Rb_tree() [348]
                0.00    0.00       6/28          std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_get_insert_unique_pos(std::pair<int, int> const&) [176]
                0.00    0.00      20/28          std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::find(std::pair<int, int> const&) [59]
[32]     0.0    0.00    0.00      28         std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_begin() [32]
-----------------------------------------------
                0.00    0.00      27/27          std::_List_node<int>::_M_valptr() const [35]
[33]     0.0    0.00    0.00      27         __gnu_cxx::__aligned_membuf<int>::_M_ptr() const [33]
                0.00    0.00      27/27          __gnu_cxx::__aligned_membuf<int>::_M_addr() const [34]
-----------------------------------------------
                0.00    0.00      27/27          __gnu_cxx::__aligned_membuf<int>::_M_ptr() const [33]
[34]     0.0    0.00    0.00      27         __gnu_cxx::__aligned_membuf<int>::_M_addr() const [34]
-----------------------------------------------
                0.00    0.00      27/27          std::_List_const_iterator<int>::operator*() const [36]
[35]     0.0    0.00    0.00      27         std::_List_node<int>::_M_valptr() const [35]
                0.00    0.00      27/27          __gnu_cxx::__aligned_membuf<int>::_M_ptr() const [33]
-----------------------------------------------
                0.00    0.00       3/27          std::__cxx11::list<int, std::allocator<int> >::front() const [233]
                0.00    0.00       6/27          printEdges(Graph const&) [356]
                0.00    0.00       6/27          void std::__cxx11::list<int, std::allocator<int> >::_M_initialize_dispatch<std::_List_const_iterator<int> >(std::_List_const_iterator<int>, std::_List_const_iterator<int>, std::__false_type) [270]
                0.00    0.00      12/27          isConnected(Graph const&) [288]
[36]     0.0    0.00    0.00      27         std::_List_const_iterator<int>::operator*() const [36]
                0.00    0.00      27/27          std::_List_node<int>::_M_valptr() const [35]
-----------------------------------------------
                0.00    0.00      12/27          std::__cxx11::list<int, std::allocator<int> >::end() const [89]
                0.00    0.00      15/27          std::__cxx11::list<int, std::allocator<int> >::begin() const [74]
[37]     0.0    0.00    0.00      27         std::_List_const_iterator<int>::_List_const_iterator(std::__detail::_List_node_base const*) [37]
-----------------------------------------------
                0.00    0.00      26/26          isConnected(Graph const&) [288]
[38]     0.0    0.00    0.00      26         std::_Bit_reference::operator bool() const [38]
-----------------------------------------------
                0.00    0.00       6/26          std::pair<std::_Rb_tree_const_iterator<std::pair<int, int> >, bool>::pair<std::_Rb_tree_iterator<std::pair<int, int> >&, bool&, true>(std::_Rb_tree_iterator<std::pair<int, int> >&, bool&) [155]
                0.00    0.00      20/26          std::set<std::pair<int, int>, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::find(std::pair<int, int> const&) [56]
[39]     0.0    0.00    0.00      26         std::_Rb_tree_const_iterator<std::pair<int, int> >::_Rb_tree_const_iterator(std::_Rb_tree_iterator<std::pair<int, int> > const&) [39]
-----------------------------------------------
                0.00    0.00       2/26          std::_Rb_tree_iterator<std::pair<int, int> > std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_insert_<std::pair<int, int> const&, std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Alloc_node>(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::pair<int, int> const&, std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Alloc_node&) [273]
                0.00    0.00       2/26          std::_Rb_tree_iterator<std::pair<int, int> > std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_insert_<std::pair<int, int>, std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Alloc_node>(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::pair<int, int>&&, std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Alloc_node&) [274]
                0.00    0.00       4/26          std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_get_insert_unique_pos(std::pair<int, int> const&) [176]
                0.00    0.00      18/26          std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::find(std::pair<int, int> const&) [59]
[40]     0.0    0.00    0.00      26         std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_S_key(std::_Rb_tree_node_base const*) [40]
                0.00    0.00      26/58          std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_S_key(std::_Rb_tree_node<std::pair<int, int> > const*) [15]
-----------------------------------------------
                0.00    0.00       1/25          std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_get_insert_unique_pos(std::pair<int, int> const&) [176]
                0.00    0.00       6/25          std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_erase(std::_Rb_tree_node<std::pair<int, int> >*) [346]
                0.00    0.00      18/25          std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_lower_bound(std::_Rb_tree_node<std::pair<int, int> >*, std::_Rb_tree_node_base*, std::pair<int, int> const&) [58]
[41]     0.0    0.00    0.00      25         std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_S_left(std::_Rb_tree_node_base*) [41]
-----------------------------------------------
                0.00    0.00       6/24          std::__cxx11::list<int, std::allocator<int> >::begin() [166]
                0.00    0.00      18/24          std::__cxx11::list<int, std::allocator<int> >::end() [68]
[42]     0.0    0.00    0.00      24         std::_List_iterator<int>::_List_iterator(std::__detail::_List_node_base*) [42]
-----------------------------------------------
                0.00    0.00       6/24          printEdges(Graph const&) [356]
                0.00    0.00       6/24          void std::__cxx11::list<int, std::allocator<int> >::_M_initialize_dispatch<std::_List_const_iterator<int> >(std::_List_const_iterator<int>, std::_List_const_iterator<int>, std::__false_type) [270]
                0.00    0.00      12/24          isConnected(Graph const&) [288]
[43]     0.0    0.00    0.00      24         std::_List_const_iterator<int>::operator++() [43]
-----------------------------------------------
                0.00    0.00       6/24          std::__cxx11::_List_base<int, std::allocator<int> >::_M_clear() [163]
                0.00    0.00       6/24          std::__cxx11::list<int, std::allocator<int> >::_M_erase(std::_List_iterator<int>) [168]
                0.00    0.00      12/24          std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&) [108]
[44]     0.0    0.00    0.00      24         std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_Node_allocator() [44]
-----------------------------------------------
                0.00    0.00       3/24          void std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_construct_node<std::pair<int, int> const&>(std::_Rb_tree_node<std::pair<int, int> >*, std::pair<int, int> const&) [279]
                0.00    0.00       3/24          void std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_construct_node<std::pair<int, int> >(std::_Rb_tree_node<std::pair<int, int> >*, std::pair<int, int>&&) [280]
                0.00    0.00       6/24          std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_destroy_node(std::_Rb_tree_node<std::pair<int, int> >*) [175]
                0.00    0.00       6/24          std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_put_node(std::_Rb_tree_node<std::pair<int, int> >*) [173]
                0.00    0.00       6/24          std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_get_node() [172]
[45]     0.0    0.00    0.00      24         std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_get_Node_allocator() [45]
-----------------------------------------------
                0.00    0.00      23/23          std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::find(std::pair<int, int> const&) [59]
[46]     0.0    0.00    0.00      23         std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::end() [46]
                0.00    0.00      23/58          std::_Rb_tree_iterator<std::pair<int, int> >::_Rb_tree_iterator(std::_Rb_tree_node_base*) [14]
-----------------------------------------------
                0.00    0.00       3/23          std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_get_insert_unique_pos(std::pair<int, int> const&) [176]
                0.00    0.00      20/23          std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::find(std::pair<int, int> const&) [59]
[47]     0.0    0.00    0.00      23         std::operator==(std::_Rb_tree_iterator<std::pair<int, int> > const&, std::_Rb_tree_iterator<std::pair<int, int> > const&) [47]
-----------------------------------------------
                0.00    0.00       1/22          std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::begin() const [373]
                0.00    0.00      21/22          std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::end() const [51]
[48]     0.0    0.00    0.00      22         std::_Rb_tree_const_iterator<std::pair<int, int> >::_Rb_tree_const_iterator(std::_Rb_tree_node_base const*) [48]
-----------------------------------------------
                0.00    0.00       1/21          printEdges(Graph const&) [356]
                0.00    0.00      20/21          generateRandomGraph(Graph&, int, int) [358]
[49]     0.0    0.00    0.00      21         std::set<std::pair<int, int>, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::end() const [49]
                0.00    0.00      21/21          std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::end() const [51]
-----------------------------------------------
                0.00    0.00       9/21          main [6]
                0.00    0.00      12/21          std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [231]
[50]     0.0    0.00    0.00      21         std::vector<int, std::allocator<int> >::size() const [50]
-----------------------------------------------
                0.00    0.00      21/21          std::set<std::pair<int, int>, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::end() const [49]
[51]     0.0    0.00    0.00      21         std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::end() const [51]
                0.00    0.00      21/22          std::_Rb_tree_const_iterator<std::pair<int, int> >::_Rb_tree_const_iterator(std::_Rb_tree_node_base const*) [48]
-----------------------------------------------
                0.00    0.00       3/21          std::pair<std::_Rb_tree_iterator<std::pair<int, int> >, bool> std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_insert_unique<std::pair<int, int> const&>(std::pair<int, int> const&) [277]
                0.00    0.00       3/21          std::_Rb_tree_iterator<std::pair<int, int> > std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_M_insert_<std::pair<int, int> const&, std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Alloc_node>(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::pair<int, int> const&, std::_Rb_tree<std::pair<int, int>, std::pair<int, int>, std::_Identity<std::pair<int, int> >, std::less<std::pair<int, int> >, std::allocator<std::pair<int, int> > >::_Alloc_node&) [273]
